codigo;titulo;tipo;revisao;data_revisao;data_aprovacao;setor;area;elaborador;revisor;aprovador;numero;descricao;proxima_revisao;data_validade;documentos_controlados
POP.1090;Manual Operacional - Importação de Pedidos da Expedição - Grown;POP;0;27/09/2024;14/10/2024;;;;;;;;14/10/2025;12/01/2026;Sim
POP.1091;Manual Operacional - Higienização da Câmara de Trabalho (VFT Orbit 1 e 2) - Technopark;POP;0;01/10/2024;21/10/2024;;;;;;;;21/10/2025;19/01/2026;Sim
POP.1092;Manual Operacional - Pós-Vendas - Ceditop;POP;1;09/09/2025;27/09/2025;;;;;;;;27/09/2026;26/12/2026;Sim
POP.1095;Manual Operacional - Chamado de Compras Opex - Repro;POP;0;25/10/2024;28/10/2024;;;;;;;;28/10/2025;26/01/2026;Sim
POP.1096;Manual Operacional - Lançamento de Notas Fiscais (Garantia, Beneficiário e Simples remessa) - Grown;POP;0;29/10/2024;04/11/2024;;;;;;;;04/11/2025;02/02/2026;Sim
POP.1097;Manual Operacional Pré-Inspeção (Grown);POP;1;12/02/2025;12/02/2025;;;;;;;;12/02/2026;13/05/2026;Sim
POP.1098;Manual Operacional - Detector de UV Martinato AM-221N;POP;0;29/10/2024;08/11/2024;;;;;;;;08/11/2025;06/02/2026;Sim
POP.1099;Manual Operacional - Estoque de Lentes Prontas (FIFO) - Grown;POP;0;31/10/2024;04/11/2024;;;;;;;;04/11/2025;02/02/2026;Sim
POP.1100;Calibração Operacional - VFT Orbit 2i;POP;0;31/10/2024;18/11/2024;;;;;;;;18/11/2025;16/02/2026;Sim
POP.1102;Manual Operacional - Operação do Varilux XR - Grown;POP;1;11/03/2025;25/03/2025;;;;;;;Descrever o procedimento para operação da produção do produto Varilux XR (G9) no laboratório Grown Optical.;25/03/2026;23/06/2026;Sim
POP.1103;Manual Operacional - Criação de Local de Estoques de Blocos e Lentes Prontas - Grown;POP;0;13/12/2024;13/01/2025;;;;;;;;13/01/2026;13/04/2026;Sim
POP.1104;Manual Operacional - Ajuste de Saldo - Grown;POP;0;13/12/2024;13/01/2025;;;;;;;;13/01/2026;13/04/2026;Sim
POP.1105;Manual Operacional – Conferência de Montagem com Gabarito – Repro;POP;0;19/12/2024;26/12/2024;;;;;;;;26/12/2025;26/03/2026;Sim
POP.1106;Manual Operacional - Inventário de Estoques - Grown;POP;0;24/12/2024;13/01/2025;;;;;;;;13/01/2026;13/04/2026;Sim
POP.1107;Manual Operacional - Processos e Relatórios de Garantia - Visolab;POP;0;10/01/2025;17/02/2025;;;;;;;;17/02/2026;18/05/2026;Sim
POP.1108;Manual Operacional - Fluxo de Entrada de Material na Expedição - Technopark;POP;0;13/01/2025;21/02/2025;;;;;;;Fluxo de entrada de materiais para envio ao cliente vindos dos departamentos da Technopark;21/02/2026;22/05/2026;Sim
POP.1109;Manual Operacional - Ações Preventivas e Corretivas Laser Flash UV - Technopark;POP;1;19/08/2025;05/09/2025;;;;;;;Ações preventivas e corretivas Laser Flash UV;05/09/2026;04/12/2026;Sim
POP.111;Limpeza do Forno DIMA;POP;4;03/12/2019;10/12/2019;;;;;;;POP-2.FOR.06;10/09/2025;10/12/2025;Sim
POP.1110;Manual Operacional - Aprovação de quebra - Technopark;POP;0;13/01/2025;21/02/2025;;;;;;;Aprovação de Quebra;21/02/2026;22/05/2026;Sim
POP.1112;Manual Operacional – Limpeza de Pipeta - Repro;POP;0;31/01/2025;04/02/2025;;;;;;;;04/02/2026;05/05/2026;Sim
POP.1113;Manual Operacional - Inventário de Estoque - digiTOP;POP;0;11/02/2025;14/02/2025;;;;;;;;14/02/2026;15/05/2026;Sim
POP.1114;Calibração Operacional - Spin MRIII;POP;0;17/02/2025;20/02/2025;;;;;;;;20/02/2026;21/05/2026;Sim
POP.1115;Manual Operacional - Mapa de Produção Industrial - Tecnolens;POP;0;19/02/2025;05/03/2025;;;;;;;;05/03/2026;03/06/2026;Sim
POP.1118;Manual Operacional - Montagem de Garra - SCL CDC1000;POP;0;26/02/2025;09/07/2025;;;;;;;;09/07/2026;07/10/2026;Sim
POP.1119;Manual Operacional - Certificação de Pedidos - Grown;POP;1;21/10/2025;05/11/2025;;;;;;;Descrever o procedimento para o processo de certificação de pedidos do laboratório Grown Optical.;05/11/2026;03/02/2027;Sim
POP.112;Manutenção do Forno Dima;POP;3;27/11/2019;13/12/2019;;;;;;;POP-2.FOR.07;10/09/2025;10/12/2025;Sim
POP.1120;Requisição de Insumos - digiTOP;POP;0;13/03/2025;17/03/2025;;;;;;;POP - Requisição de Insumos - digiTOP;17/03/2026;15/06/2026;Sim
POP.1121;Manual Operacional - Conferência Final da Surfaçagem - Grown;POP;0;17/03/2025;08/05/2025;;;;;;;Descrever o procedimento de conferência final dos pedidos da surfaçagem do laboratório Grown Optical.;08/05/2026;06/08/2026;Sim
POP.1122;Manual Operacional - Armazenamento de blocos e lentes no estoque - Visolab;POP;0;18/03/2025;02/05/2025;;;;;;;;02/05/2026;31/07/2026;Sim
POP.1124;Procedimento Ordem de Serviço - Fracttal;POP;0;29/04/2025;09/06/2025;;;;;;;;09/06/2026;07/09/2026;Sim
POP.1125;Manual Operacional - Lançamentos de Notas Fiscais (Tratamento Antirreflexo) - digiTOP;POP;0;30/04/2025;07/05/2025;;;;;;;Lançamentos de Notas Fiscais (Tratamento Antirreflexo) - digiTOP;07/05/2026;05/08/2026;Sim
POP.1126;Manual Operacional - Inspeção Final - Grown;POP;0;30/04/2025;10/07/2025;;;;;;;Descrever o procedimento de inspeção final e retrabalho das lentes no processo de produção do HMC pelo laboratório Grown Optical;10/07/2026;08/10/2026;Sim
POP.1127;Manual Operacional - Armazenagem - Sumaré CD;POP;1;16/05/2025;17/06/2025;;;;;;;;17/06/2026;15/09/2026;Sim
POP.1128;Manual Operacional - Embalagem - Sumaré CD;POP;1;10/07/2025;14/07/2025;;;;;;;;14/07/2026;12/10/2026;Sim
POP.1129;Manual Operacional - Etiqueta de Identificação Exportação - Sumaré CD;POP;0;14/05/2025;15/05/2025;;;;;;;Novo arquivo no sistema - Fluxo Iniciado;15/05/2026;17/07/2026;Sim
POP.113;Limpeza e Manutenção - Forno Essemtec;POP;4;02/09/2022;03/11/2022;;;;;;;;19/01/2026;18/04/2026;Sim
POP.1130;Serviços de Garantia - Visolab;POP;2;21/05/2025;29/05/2025;;;;;;;;29/05/2026;27/08/2026;Sim
POP.1132;Limpieza del sistema de pulido centralizado;POP;0;03/06/2025;10/06/2025;;;;;;;;10/06/2026;08/09/2026;Sim
POP.1133;Limpeza do sistema de polimento centralizado;POP;0;03/06/2025;10/06/2025;;;;;;;;10/06/2026;08/09/2026;Sim
POP.1134;Manual Operacional - Bazel HC6 - Lab Rio;POP;0;04/06/2025;10/06/2025;;;;;;;;10/06/2026;08/09/2026;Sim
POP.1135;Manual Operacional - Retrabalho Surfaçagem - Lab Rio;POP;0;04/06/2025;10/06/2025;;;;;;;;10/06/2026;08/09/2026;Sim
POP.1136;Limpeza e Manutenção - Bazell HC6 - Lab Rio;POP;0;04/06/2025;10/06/2025;;;;;;;;10/06/2026;08/09/2026;Sim
POP.1137;Limpeza e Manutenção - Slurry System - Lab Rio;POP;0;04/06/2025;10/06/2025;;;;;;;;10/06/2026;08/09/2026;Sim
POP.1138;Limpeza e Manutenção da Derretedora de Alloy - Lab Rio;POP;0;04/06/2025;10/06/2025;;;;;;;;10/06/2026;08/09/2026;Sim
POP.1139;Manual Operacional - Digitação para Pré-Produção Lab Rio;POP;0;04/06/2025;10/06/2025;;;;;;;;10/06/2026;08/08/2026;Sim
POP.114;Controle de Parâmetros - Forno Essemtec;POP;2;27/11/2019;22/02/2022;;;;;;;;10/08/2026;09/11/2026;Sim
POP.1141;Manual Operacional - Conferência de Pedidos Manual - Sumaré CD;POP;0;17/06/2025;14/07/2025;;;;;;;Emissão Inicial;14/07/2026;12/10/2026;Sim
POP.1142;Manual Operacional - Controle de Quantidade de Quebras - Grown;POP;0;24/06/2025;29/08/2025;;;;;;;Descrever o processo padronizado para acompanhar a quantidade de quebras do laboratório Grown  Optical.;29/08/2026;27/11/2026;Sim
POP.1143;Manual Operacional – Lançamento de Notas Fiscais (Tratamento Antirreflexo) – Optilab;POP;0;26/06/2025;09/07/2025;;;;;;;;09/07/2026;07/10/2026;Sim
POP.1144;Manual Operacional - Conferência de Pedidos Automática - Sumaré CD;POP;0;07/07/2025;14/07/2025;;;;;;;Emissão Inicial;14/07/2026;12/10/2026;Sim
POP.1145;Salvar Resultados dos Testes de HC - Lab Rio;POP;0;08/07/2025;14/07/2025;;;;;;;;14/07/2026;12/10/2026;Sim
POP.1146;Remoção da Camada de Proteção do Antirreflexo (Blue Pad) - Lab Rio;POP;0;09/07/2025;14/07/2025;;;;;;;;14/07/2026;12/10/2026;Sim
POP.1147;Simulação de Documento;POP;0;10/07/2025;10/07/2025;;;;;;;;10/07/2026;08/10/2026;Sim
POP.1148;Manual Operacional - Recebimento Matéria-Prima e Insumos - Sumaré Laboratório;POP;0;18/07/2025;24/07/2025;;;;;;;Emissão Inicial;24/07/2026;22/10/2026;Sim
POP.1150;Manual Operacional - Lançamento de Quebras e Defeito de Bloco - digiTOP;POP;0;02/08/2025;05/08/2025;;;;;;;;05/08/2026;03/11/2026;Sim
POP.1151;Manual Operacional - Manutenção Iogun - Mark I;POP;0;05/08/2025;28/08/2025;;;;;;;POP para orientação na Manutenção do Iogun Mark I;28/08/2026;26/11/2026;Sim
POP.1154;POP.Manual Operacional-  Cálculo de Serviços- Ceditop;POP;0;11/08/2025;05/09/2025;;;;;;;;05/09/2026;04/12/2026;Sim
POP.1156;Manual Operacional - Limpeza das Evaporadoras - Grown;POP;0;14/08/2025;29/08/2025;;;;;;;;29/08/2026;27/11/2026;Sim
POP.1157;Manual Operacional - Retirada de Serviço no Balcão - Repro;POP;1;21/08/2025;27/08/2025;;;;;;;;27/08/2026;25/11/2026;Sim
POP.1158;Expedição, Faturamento e Envio de Pedidos - Repro;POP;1;21/08/2025;27/08/2025;;;;;;;;27/08/2026;25/11/2026;Sim
POP.1159;Manual Operacional - Quebras de Armação - Repro;POP;0;20/08/2025;29/08/2025;;;;;;;;29/08/2026;27/11/2026;Sim
POP.1160;Manual Operacional - Reembolso de  Armação - Technopark;POP;0;22/08/2025;30/10/2025;;;;;;;Manual Operacional , descevendo o procedimento como realizar a devolução do valor de custo da armação do cliente , em caso de extravios no transporte , ou danificação do produto devido manuseio incorreto (peça quebrada)  no laboratório.;30/10/2026;28/01/2027;Sim
POP.1161;Perda e danificação de propriedade do Cliente - Tecnolens;POP;0;29/08/2025;12/09/2025;;;;;;;Procedimento que visa descrever as ações necessárias em relação às propriedades dos clientes em caso de perdas e danificação;12/09/2026;11/12/2026;Sim
POP.1162;Reposição de Estoque - Tecnolens;POP;0;01/09/2025;12/09/2025;;;;;;;Procedimento voltado para descrição da reposição de insumos;12/09/2026;11/12/2026;Sim
POP.1178;Manual Operacional - Inventário de Estoque - Optilab;POP;0;02/10/2025;13/10/2025;;;;;;;;13/10/2026;11/01/2027;Sim
POP.1180;Manual Operacional – Inicio e Término de Separação do Estoque de Blocos - Grown;POP;0;14/10/2025;28/10/2025;;;;;;;;28/10/2026;26/01/2027;Sim
POP.119;Insumos para FOG-ID;POP;3;22/02/2019;22/02/2019;;;;;;;DR-2.FOG.07 -;;;Não
POP.1190;Manual Operacional - Recebimento de Mercadoria - Repro;POP;0;21/11/2025;26/11/2025;;;;;;;;26/11/2026;24/02/2027;Sim
POP.1191;Manual Operacional - Armazenamento de Mercadoria - Repro;POP;0;21/11/2025;26/11/2025;;;;;;;;26/11/2026;24/02/2027;Sim
POP.120;Materiais para FOG-ID;POP;1;22/02/2019;22/02/2019;;;;;;;DR-2.FOG.08 -;;;Não
POP.123;Padrão de Qualidade do FOG-ID;POP;1;22/02/2019;22/02/2019;;;;;;;LUP-2.FOG.06 -;11/11/2025;11/02/2026;Não
POP.125;Manual Operacional - 3DT FOG-ID;POP;3;29/11/2023;28/12/2023;;;;;;;;27/12/2025;27/03/2026;Sim
POP.132;Limpeza e Manutenção - CCM Mithril 1.5;POP;6;19/04/2024;25/04/2024;;;;;;;;24/04/2026;24/07/2026;Sim
POP.138;Manual Operacional - CCM Mithril 1.5;POP;3;18/09/2019;23/02/2021;;;;;;;manual operacional para utilização da CCM;02/02/2026;02/05/2026;Sim
POP.142;Limpeza e Manutenção da D9-DP e  D9-PAC;POP;3;04/12/2019;19/12/2019;;;;;;;POP-2.D09.04 -;03/01/2026;02/05/2026;Sim
POP.146;Descontaminação do Sistema de Água DI - D13;POP;3;02/12/2019;04/12/2020;;;;;;;;19/01/2026;19/04/2026;Sim
POP.148;Manual Operacional – D13 (Mithril 1.6);POP;2;30/06/2023;27/10/2023;;;;;;;;26/10/2025;24/01/2026;Sim
POP.149;Limpeza e Manutenção da D13;POP;3;18/12/2019;19/12/2019;;;;;;;POP-2.D13.06 -;16/04/2026;15/07/2026;Sim
POP.150;Preparação de Químicos – D13 (Mithril 1.6);POP;5;30/06/2023;15/07/2024;;;;;;;;15/07/2026;14/10/2026;Sim
POP.152;Limpeza e Manutenção – D645 (Mithril 1.6);POP;6;17/05/2023;31/01/2024;;;;;;;;30/01/2025;12/02/2026;Sim
POP.155;Preparação de Químicos – D645 (Mithril 1.6);POP;6;12/02/2025;30/05/2025;;;;;;;;30/05/2026;28/08/2026;Sim
POP.156;Manual Operacional – D645 (Mithril 1.6);POP;5;12/02/2025;30/05/2025;;;;;;;;30/05/2026;28/08/2026;Sim
POP.157;Fluxo do HC;POP;1;26/02/2019;26/02/2019;;;;;;;FL-2.HCE.00;;;Não
POP.159;Manual Operacional - Jateamento CMV;POP;5;19/09/2024;16/10/2024;;;;;;;;16/10/2025;14/01/2026;Sim
POP.160;Limpeza e Manutenção - Jateamento CMV;POP;4;01/06/2023;17/07/2023;;;;;;;;16/07/2026;15/10/2026;Sim
POP.164;Limpeza e Manutenção - CTA Automática 25L;POP;5;23/09/2022;20/05/2024;;;;;;;;20/05/2026;19/08/2026;Sim
POP.165;Manual Operacional - CTA Automática 25L;POP;4;02/09/2022;03/10/2023;;;;;;;;02/10/2025;31/12/2025;Sim
POP.196;Retirada do Antirreflexo com Alkalisol BFA (Ingenchem);POP;4;27/04/2022;11/05/2022;;;;;;;;10/08/2026;09/11/2026;Sim
POP.210;Materiais e Peças de Instalação HMC;POP;2;04/12/2019;20/09/2022;;;;;;;DR-2.HMC.01 -;20/09/2025;19/01/2026;Não
POP.211;Matriz Troubleshooting HMC;POP;2;07/08/2019;13/12/2019;;;;;;;DR-2.HMC.03 -;19/02/2026;20/05/2026;Não
POP.212;Padrão de Água;POP;3;26/02/2019;26/02/2019;;;;;;;DR-2.HMC.04 -;;;Não
POP.213;Troubleshooting HMC;POP;2;07/08/2019;26/11/2019;;;;;;;POP 2.HMC.02-;17/02/2026;17/05/2026;Não
POP.214;Chiller;POP;3;07/08/2019;12/12/2019;;;;;;;POP-2.MAN.01;20/07/2025;30/11/2025;Sim
POP.216;Manual Operacional Pré (MG);POP;4;18/03/2020;19/08/2020;;;;;;;POP-2.PRE.12_;01/06/2024;02/09/2026;Sim
POP.241;Montagem de Garra (16 e 32 Lentes);POP;8;10/02/2025;30/05/2025;;;;;;;;30/05/2026;28/08/2026;Sim
POP.242;Fluxo de Retonos Garantias e Laudos - Coatings;POP;1;27/02/2019;27/02/2019;;;;;;;FL-2.QLD.01 -;10/08/2026;09/11/2026;Sim
POP.251;CRITÉRIOS PARA MONITORAMENTO DE PROCESSOS DO ORMA, MITHRIL 1.5, CRIZAL PREVENCIA SNO2 (Cx), CRIZAL FORTE UV DSX2 (Cc) (2);POP;2;27/02/2019;27/02/2019;;;;;;;DR-2.CQE.43 -;;;Não
POP.253;Curva Teórica Crizal Prevencia M1.5;POP;4;20/05/2022;20/09/2022;;;;;;;DR-2.CQE.45 -;20/09/2025;19/12/2025;Sim
POP.254;CRITÉRIOS PARA MONITORAMENTO DE PROCESSOS DO ANTIRREFLEXO DO ORMA, MITHRIL 1.5, OPTIFOG UV;POP;1;27/02/2019;27/02/2019;;;;;;;DR-2.CQE.48 -;;;Não
POP.255;CRITÉRIOS PARA MONITORAMENTO DE PROCESSOS DO ORMA, MITHRIL 1.5, TRIO EASY CLEAN UV;POP;1;27/02/2019;27/02/2019;;;;;;;DR-2.CQE.49 -;;;Não
POP.256;Fluxo Testes Qualidade AR;POP;11;09/04/2024;11/04/2024;;;;;;;;13/04/2026;13/07/2026;Sim
POP.257;Carregamento Crizal UV;POP;1;27/02/2019;27/02/2019;;;;;;;LUP-2.A12.01;;;Não
POP.258;Definições e Ordem de Grandeza do SMR;POP;2;27/02/2019;27/02/2019;;;;;;;LUP-2.CQE.17_;;;Não
POP.262;Teste da Borracha - NX 10;POP;8;19/04/2021;15/10/2021;;;;;;;;15/10/2022;09/11/2026;Sim
POP.263;Teste do Sal - RCO2;POP;12;24/04/2025;30/05/2025;;;;;;;;30/05/2026;28/08/2026;Sim
POP.264;Teste Caneta (Ink Test);POP;11;08/08/2023;11/08/2023;;;;;;;;10/08/2026;09/11/2026;Sim
POP.266;Teste Bola de Plasma;POP;11;09/08/2023;11/08/2023;;;;;;;;10/08/2026;09/11/2026;Sim
POP.267;Calibração do SMR (Sistema de Medição por Reflexão);POP;9;13/07/2023;13/09/2023;;;;;;;;12/09/2025;11/12/2025;Sim
POP.268;Medição e Calibração do SMR-UV;POP;8;24/04/2025;30/05/2025;;;;;;;;30/05/2026;28/08/2026;Sim
POP.269;Fluxo de Testes de Qualidade HC;POP;5;07/03/2024;12/03/2024;;;;;;;;20/05/2026;20/08/2026;Sim
POP.270;Problemas e Soluções para Parâmetros do Verniz;POP;3;27/02/2019;27/02/2019;;;;;;;LUP-2.HCE.05 -;;;Não
POP.272;Teste de Viscosidade (Viscosímetro Manual);POP;5;21/05/2019;30/05/2019;;;;;;;POP-2.CQE.02 -  Teste de Viscosidade;;;Não
POP.273;Teste de Medição de Espessura;POP;6;25/06/2019;03/07/2019;;;;;;;POP-2.CQE.03 -;30/06/2026;29/09/2026;Sim
POP.274;Teste de Extrato Seco - Mithril 1.5 - Sartorius;POP;6;22/04/2025;15/05/2025;;;;;;;POP-2.CQE.22 -;15/05/2026;13/08/2026;Não
POP.275;Teste de Adesão - Mithril 1.5, 1.6 e UV-NV / UV-XBT;POP;6;24/04/2025;30/05/2025;;;;;;;;30/05/2026;28/08/2026;Sim
POP.276;Adição de Primer e Verniz;POP;2;27/02/2019;27/02/2019;;;;;;;POP-2.CQE.27;;;Não
POP.283;Teste de Concentração de Soda 10% com densímetro;POP;3;30/06/2021;13/04/2022;;;;;;;documentação inicial POP-2.CQE.59;13/10/2025;13/01/2026;Sim
POP.285;Teste de Viscosidade - Automático com Brookfield LVDVE;POP;5;06/04/2023;18/08/2023;;;;;;;;17/08/2025;12/02/2026;Sim
POP.293;Teste de Concentração da Soda 10%;POP;5;04/12/2019;04/12/2020;;;;;;;POP 2.CQE 14 -;21/04/2026;21/07/2026;Sim
POP.295;Preparação de Químicos - Solução Indicadora de pH;POP;6;09/11/2021;21/02/2022;;;;;;;POP 2.CQE.13 -;20/08/2026;18/11/2026;Sim
POP.296;Teste de Concentração do Citrikleen + Novastrip;POP;4;11/12/2019;13/12/2019;;;;;;;POP 2.CQE.16 -;17/10/2025;19/01/2026;Sim
POP.297;Teste de Concentração da Soda 10%;POP;5;11/12/2019;30/12/2019;;;;;;;POP-2.CQE.15;01/10/2025;02/12/2025;Sim
POP.300;Preparação do Removedor de Marcação Amarela (RMA);POP;6;04/12/2019;13/12/2019;;;;;;;POP-2.CQE.54;10/10/2025;19/01/2026;Sim
POP.301;Preparação da Solução Detergente Tropical Strip;POP;5;04/12/2019;13/12/2019;;;;;;;POP-2.CQE.55;03/11/2025;31/01/2026;Sim
POP.306;Calibração Diária de Sincronização;POP;2;28/02/2019;28/02/2019;;;;;;;FL-14.FAC.01 -;;;Não
POP.307;Calibração Diária de Conferência;POP;2;28/02/2019;28/02/2019;;;;;;;POP-14.FAC.02 -;;;Não
POP.308;Sincronização da Facetadora;POP;1;28/02/2019;28/02/2019;;;;;;;POP-14.FAC.03 -;;;Não
POP.309;Manual Operacional - Conferência da Montagem;POP;4;30/06/2022;06/09/2022;;;;;;;;06/09/2025;05/12/2025;Sim
POP.310;Sincronização do Leitor;POP;2;28/02/2019;28/02/2019;;;;;;;POP-14.LEI.01 -;;;Não
POP.351;Procedimento do Teste do RMA e Tropical Strip;POP;3;04/12/2019;13/12/2019;;;;;;;Este documento foi elaborado em necessidade do novo produto para destratamento de lente;01/11/2025;03/02/2026;Não
POP.364;Inspeção de Recebimento dos Verniz e Primer;POP;7;12/09/2024;26/11/2024;;;;;;;;26/11/2025;24/02/2026;Sim
POP.378;O que é Minilab;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.101.01 -;;;Não
POP.379;Minilab - Consulta Tempo de Produção;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.203.01 -;;;Não
POP.380;Pedidos Digitados Opticlick x Minilab;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.02 -;;;Não
POP.381;Minilab - Demanda;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.01 -;;;Não
POP.382;Pedidos Retornados;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.03 -;;;Não
POP.383;Consulta Quebra Detalhado;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.04 -;;;Não
POP.384;Tempo por Status;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.05 -;;;Não
POP.385;Minilab - Pedidos de Cálculo;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.06 -;;;Não
POP.386;Retorno de Pedidos;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.07 -;;;Não
POP.387;Minilab - Faturamento por Mês;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.08 -;;;Não
POP.388;Produtividade por Operador;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.09 -;;;Não
POP.389;Minilab - Compromisso do dia;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.301.10 -;;;Não
POP.390;Minilab - Troca de Senha;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.401.01 -;;;Não
POP.391;Minilab - Permissão Status;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.401.02 -;;;Não
POP.392;Minilab - Calendário;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.401.03 -;;;Não
POP.393;Minilab - Rota de Pedidos;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.401.04 -;;;Não
POP.394;Minilab - Usuário;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.401.05 -;;;Não
POP.395;Minilab - Frete;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.401.06;;;Não
POP.396;Minilab - Entrada de Bandeja;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.501.02 -;;;Não
POP.397;Minilab - Fim de Quebra;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.501.03 -;;;Não
POP.398;Minilab - Registro Reposição Quebra;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.501.04 -;;;Não
POP.399;Minilab - Consulta Quebra;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.501.05 -;;;Não
POP.400;Minilab - Alterar Status;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11-501.01 -;;;Não
POP.401;Minilab - Cadastro de Lançamento AR;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.601.02 -;;;Não
POP.402;Minilab - Item;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.601.05 -;;;Não
POP.403;Minilab - Lançamento de Produto;POP;2;14/03/2019;14/03/2019;;;;;;;POP-11-601.06 -;;;Não
POP.404;Minilab - Cadastro de DC;POP;1;14/03/2019;14/03/2019;;;;;;;POP-11.602.01 -;;;Não
POP.405;GARANTIAS;POP;4;14/03/2019;14/03/2019;;;;;;;POP-12.SAC.01 -;;;Não
POP.406;SALESFORCE – ATENDIMENTO AO CONSUMIDOR;POP;1;14/03/2019;14/03/2019;;;;;;;POP-12.SAC.02 -;;;Não
POP.407;SALESFORCE - CRIANDO TAREFAS;POP;1;14/03/2019;14/03/2019;;;;;;;POP-12.SAC.03 -;;;Não
POP.408;SALESFORCE - ATENDIMENTO ÓTICAS;POP;1;14/03/2019;14/03/2019;;;;;;;POP-12.SAC.04 -;;;Não
POP.409;CÉLULA QUALIDADE;POP;1;14/03/2019;14/03/2019;;;;;;;POP-12.SAC.05 -;;;Não
POP.410;SALESFORCE - ATENDIMENTO 0800 E CONSUMIDOR;POP;1;14/03/2019;14/03/2019;;;;;;;POP-12.SAC.06 -;;;Não
POP.411;CÉLULA TÉCNICA;POP;1;14/03/2019;14/03/2019;;;;;;;POP-12.SAC.07 -;;;Não
POP.414;Instruções para Conferência Óptica de Lentes Progressivas (DF);POP;1;15/03/2019;15/03/2019;;;;;;;LUP-1.CNF.05 -;;;Sim
POP.422;Dicas de Atendimento;POP;1;22/03/2019;25/03/2019;;;;;;;;;;Não
POP.425;Preparo Acido Cítrico 20L;POP;0;25/03/2019;27/03/2019;;;;;;;;;;Não
POP.427;Manual Operacional Pré-Inspeção (CE);POP;1;05/07/2022;26/08/2025;;;;;;;;26/08/2026;24/11/2026;Sim
POP.429;Manual Operacional - Pré-Inspeção (SP);POP;6;08/07/2025;01/08/2025;;;;;;;;01/08/2026;30/10/2026;Sim
POP.430;Teste de Medição de Espessura – SMR Thickness (New SMR Flame);POP;3;23/04/2025;30/05/2025;;;;;;;Medição de espessura para 1.5 e 1.6;30/05/2026;28/08/2026;Sim
POP.431;Teste de Extrato Seco - SARTORIUS MA35;POP;3;22/04/2025;30/05/2025;;;;;;;;30/05/2026;28/08/2026;Sim
POP.441;Confecção Lentes Referência de Potência_Essilor Version;POP;0;18/07/2019;17/12/2019;;;;;;;;13/10/2025;19/01/2026;Sim
POP.442;Confecção Lentes Referência de Potência_SL Version;POP;0;18/07/2019;17/12/2019;;;;;;;Pop alterado conforme solicitação;01/06/2022;29/04/2026;Sim
POP.444;Manual Operacional - Inspeção Final - RS;POP;2;13/06/2023;21/08/2023;;;;;;;;20/08/2026;18/11/2026;Sim
POP.446;Tempo de Estabilização e Normalização_Versão Essilor;POP;0;24/07/2019;30/10/2019;;;;;;;Nome alterado conforme solicitado;13/10/2025;13/01/2026;Sim
POP.447;Teste de homogeneidade;POP;0;24/07/2019;18/09/2019;;;;;;;;23/09/2025;23/12/2025;Sim
POP.448;Teste de Segurança do Laser;POP;0;24/07/2019;18/09/2019;;;;;;;;19/08/2026;17/11/2026;Sim
POP.450;Carregamento Logos LensMark III;POP;0;26/07/2019;18/09/2019;;;;;;;;13/10/2025;19/01/2026;Sim
POP.453;Manual Operacional - Acesso ao Sistema AR SPC;POP;2;09/03/2022;20/09/2022;;;;;;;;20/09/2025;05/01/2026;Sim
POP.454;Manual Inspeção HC (PR);POP;0;08/08/2019;02/09/2019;;;;;;;;05/05/2025;18/12/2025;Sim
POP.455;Troubleshooting iCLBS;POP;1;19/08/2020;23/08/2023;;;;;;;;21/08/2026;19/11/2026;Não
POP.458;Procedimento Instalação SPC Mapper V3;POP;1;16/12/2019;17/12/2019;;;;;;;;23/09/2025;23/12/2025;Sim
POP.459;Troubleshooting CLBS;POP;0;09/08/2019;15/12/2019;;;;;;;;19/02/2026;20/05/2026;Sim
POP.460;Manual Operacional - CLBS2;POP;1;01/11/2021;05/11/2021;;;;;;;;05/08/2026;06/11/2026;Sim
POP.461;Manual Operacional - CLBS 1 e iCLBS 1;POP;1;24/11/2021;18/02/2022;;;;;;;;18/08/2026;16/11/2026;Sim
